132.73,35.3317,2012/08/14,00:10,4.5,24.4,3.3,270.0,8.0,270.0
132.73,35.3317,2012/08/14,00:20,1.0,24.6,2.6,247.5,5.3,247.5
132.73,35.3317,2012/08/14,00:30,0.5,24.6,1.3,247.5,3.7,247.5
132.73,35.3317,2012/08/14,00:40,0.5,24.6,0.3,247.5,1.6,270.0
132.73,35.3317,2012/08/14,00:50,0.5,24.5,0.4,45.0,1.3,157.5
132.73,35.3317,2012/08/14,01:00,0.0,24.7,0.7,247.5,1.8,202.5
132.73,35.3317,2012/08/14,01:10,0.0,24.7,0.4,180.0,1.5,270.0
132.73,35.3317,2012/08/14,01:20,0.0,24.6,0.7,112.5,1.6,22.5
132.73,35.3317,2012/08/14,01:30,1.0,24.7,2.2,22.5,2.9,22.5
132.73,35.3317,2012/08/14,01:40,1.0,24.5,2.7,45.0,3.2,45.0
132.73,35.3317,2012/08/14,01:50,0.0,24.5,1.6,67.5,2.4,45.0
132.73,35.3317,2012/08/14,02:00,0.5,24.5,0.8,157.5,2.2,67.5
132.73,35.3317,2012/08/14,02:10,0.0,24.4,0.8,112.5,1.4,112.5
132.73,35.3317,2012/08/14,02:20,0.0,24.6,1.2,67.5,1.7,67.5
132.73,35.3317,2012/08/14,02:30,0.0,24.5,2.1,67.5,3.6,67.5
132.73,35.3317,2012/08/14,02:40,0.0,24.4,2.4,67.5,3.9,67.5
132.73,35.3317,2012/08/14,02:50,0.5,24.3,1.7,67.5,2.6,67.5
132.73,35.3317,2012/08/14,03:00,0.0,24.2,1.7,90.0,3.3,67.5
132.73,35.3317,2012/08/14,03:10,1.0,24.0,2.1,90.0,3.5,112.5
132.73,35.3317,2012/08/14,03:20,0.0,24.0,2.7,112.5,4.0,112.5
132.73,35.3317,2012/08/14,03:30,0.0,24.0,2.2,112.5,3.6,112.5
132.73,35.3317,2012/08/14,03:40,0.0,24.1,1.8,135.0,3.1,157.5
132.73,35.3317,2012/08/14,03:50,0.0,24.1,1.7,112.5,3.7,135.0
132.73,35.3317,2012/08/14,04:00,0.0,24.1,1.5,90.0,2.5,90.0
132.73,35.3317,2012/08/14,04:10,0.0,24.1,1.8,67.5,2.5,67.5
132.73,35.3317,2012/08/14,04:20,0.0,24.0,1.1,90.0,2.3,90.0
132.73,35.3317,2012/08/14,04:30,0.0,24.0,1.2,112.5,2.6,90.0
132.73,35.3317,2012/08/14,04:40,0.0,24.0,1.8,135.0,4.0,157.5
132.73,35.3317,2012/08/14,04:50,0.0,24.0,1.6,135.0,3.3,112.5
132.73,35.3317,2012/08/14,05:00,0.0,24.1,1.4,90.0,2.8,112.5
132.73,35.3317,2012/08/14,05:10,0.0,24.1,1.0,67.5,1.9,90.0
132.73,35.3317,2012/08/14,05:20,0.0,24.0,0.7,90.0,1.9,112.5
132.73,35.3317,2012/08/14,05:30,0.0,24.0,0.8,135.0,1.8,135.0,0
132.73,35.3317,2012/08/14,05:40,0.0,24.0,1.1,90.0,2.5,90.0,0
132.73,35.3317,2012/08/14,05:50,0.0,24.1,1.6,45.0,2.5,45.0,0
132.73,35.3317,2012/08/14,06:00,0.0,24.0,1.6,67.5,2.5,45.0,0
132.73,35.3317,2012/08/14,06:10,0.0,23.9,1.6,112.5,2.8,112.5,0
132.73,35.3317,2012/08/14,06:20,0.0,23.9,1.5,112.5,2.5,112.5,0
132.73,35.3317,2012/08/14,06:30,0.0,23.9,1.4,112.5,2.4,112.5,0
132.73,35.3317,2012/08/14,06:40,0.0,24.1,0.9,90.0,1.6,67.5,0
132.73,35.3317,2012/08/14,06:50,0.5,24.1,0.8,90.0,2.3,157.5,0
132.73,35.3317,2012/08/14,07:00,0.0,24.2,1.3,67.5,2.2,45.0,0
132.73,35.3317,2012/08/14,07:10,0.0,24.1,1.9,45.0,2.6,45.0,0
132.73,35.3317,2012/08/14,07:20,0.0,24.1,1.4,45.0,2.2,45.0,0
132.73,35.3317,2012/08/14,07:30,0.0,24.3,1.2,45.0,2.1,45.0,0
132.73,35.3317,2012/08/14,07:40,0.0,24.3,1.2,67.5,2.3,45.0,0
132.73,35.3317,2012/08/14,07:50,0.0,24.5,1.6,112.5,2.7,112.5,0
132.73,35.3317,2012/08/14,08:00,0.0,24.6,1.4,67.5,2.5,67.5,0
132.73,35.3317,2012/08/14,08:10,0.0,24.7,2.5,45.0,3.6,67.5,0
132.73,35.3317,2012/08/14,08:20,0.0,24.8,2.5,45.0,3.5,67.5,0
132.73,35.3317,2012/08/14,08:30,0.0,24.8,2.4,45.0,3.6,45.0,0
132.73,35.3317,2012/08/14,08:40,0.0,24.8,2.7,67.5,3.6,67.5,0
132.73,35.3317,2012/08/14,08:50,0.0,24.9,2.5,67.5,4.2,67.5,0
132.73,35.3317,2012/08/14,09:00,0.0,25.0,2.6,67.5,3.8,45.0,0
132.73,35.3317,2012/08/14,09:10,0.0,25.2,2.0,67.5,3.5,90.0,0
132.73,35.3317,2012/08/14,09:20,0.0,25.4,2.3,90.0,3.6,90.0,0
132.73,35.3317,2012/08/14,09:30,0.0,25.7,2.2,90.0,3.4,67.5,0
132.73,35.3317,2012/08/14,09:40,0.0,25.9,2.6,90.0,4.1,90.0,0
132.73,35.3317,2012/08/14,09:50,0.0,25.9,2.5,90.0,4.2,112.5,0
132.73,35.3317,2012/08/14,10:00,0.0,26.6,2.6,90.0,3.9,112.5,3
132.73,35.3317,2012/08/14,10:10,0.0,27.2,2.4,90.0,3.9,90.0,6
132.73,35.3317,2012/08/14,10:20,0.0,27.1,3.1,90.0,4.7,90.0,0
